0, 100%
1, 99.7032641%
2, 99.4082841%
3, 99.1150442%
4, 98.8235294%
5, 98.5337243%
6, 98.2456141%
7, 97.9591837%
8, 97.6744186%
9, 97.3913043%
10, 97.1098266%
11, 96.8299712%
12, 96.5517242%
13, 96.2750716%
14, 96%
15, 95.7264957%
16, 95.4545455%
17, 95.1841359%
18, 94.9152542%
19, 94.6478873%
20, 94.3820225%
21, 94.117647%
22, 93.8547486%
23, 93.5933148%
24, 93.3333333%
25, 93.0747923%
26, 92.8176795%
27, 92.5619835%
28, 92.3076923%
29, 92.0547945%
30, 91.8032787%
31, 91.5531335%
32, 91.3043478%
33, 91.0569106%
34, 90.8108108%
35, 90.5660377%
36, 90.3225806%
37, 90.0804289%
38, 89.8395721%
39, 89.6%
40, 89.3617021%
41, 89.1246684%
42, 88.8888888%
43, 88.6543535%
44, 88.4210526%
45, 88.1889764%
46, 87.9581152%
47, 87.7284595%
48, 87.5%
49, 87.2727272%
50, 87.0466321%
51, 86.8217054%
52, 86.5979381%
53, 86.3753213%
54, 86.1538461%
55, 85.9335038%
56, 85.7142857%
57, 85.4961832%
58, 85.2791878%
59, 85.0632911%
60, 84.8484848%
61, 84.6347606%
62, 84.4221105%
63, 84.2105263%
64, 84%
65, 83.7905237%
66, 83.5820895%
67, 83.3746898%
68, 83.1683168%
69, 82.962963%
70, 82.7586206%
71, 82.5552825%
72, 82.3529411%
73, 82.1515892%
74, 81.9512195%
75, 81.7518248%
76, 81.553398%
77, 81.3559322%
78, 81.1594202%
79, 80.9638554%
80, 80.7692307%
81, 80.5755395%
82, 80.3827751%
83, 80.1909308%
84, 79.9999999%
85, 79.8099762%
86, 79.6208531%
87, 79.4326241%
88, 79.245283%
89, 79.0588235%
90, 78.8732394%
91, 78.6885245%
92, 78.5046729%
93, 78.3216783%
94, 78.1395349%
95, 77.9582366%
96, 77.7777778%
97, 77.5981524%
98, 77.4193548%
99, 77.2413793%
100, 77.0642202%
101, 76.8878718%
102, 76.7123287%
103, 76.5375854%
104, 76.3636363%
105, 76.1904761%
106, 76.0180995%
107, 75.8465011%
108, 75.6756756%
109, 75.505618%
110, 75.3363228%
111, 75.1677852%
112, 75%
113, 74.8329621%
114, 74.6666666%
115, 74.5011086%
116, 74.3362831%
117, 74.1721854%
118, 74.0088105%
119, 73.8461538%
120, 73.6842105%
121, 73.5229759%
122, 73.3624454%
123, 73.2026143%
124, 73.0434782%
125, 72.8850325%
126, 72.7272727%
127, 72.5701943%
128, 72.4137931%
129, 72.2580645%
130, 72.1030043%
131, 71.9486081%
132, 71.7948718%
133, 71.641791%
134, 71.4893617%
135, 71.3375796%
136, 71.1864406%
137, 71.0359407%
138, 70.8860759%
139, 70.736842%
140, 70.5882353%
141, 70.4402515%
142, 70.292887%
143, 70.1461377%
144, 70%
145, 69.8544698%
146, 69.7095435%
147, 69.5652173%
148, 69.4214876%
149, 69.2783505%
150, 69.1358024%
151, 68.9938398%
152, 68.852459%
153, 68.7116564%
154, 68.5714285%
155, 68.4317719%
