0, 50.000025%
1, 17.2325203%
2, 10.3855784%
3, 7.4197899%
4, 5.763892%
5, 4.7070558%
6, 3.9739904%
7, 3.4356741%
8, 3.0236003%
9, 2.698021%
10, 2.4342903%
11, 2.2163131%
12, 2.0331335%
13, 1.8770348%
14, 1.742425%
15, 1.6251526%
16, 1.5220707%
17, 1.4307505%
18, 1.3492878%
19, 1.276168%
20, 1.2101721%
21, 1.1503072%
22, 1.095757%
23, 1.0458438%
24, 1.0000004%
25, 0.9577486%
26, 0.9186822%
27, 0.8824541%
28, 0.8487658%
29, 0.8173592%
30, 0.7880102%
31, 0.7605229%
32, 0.7347257%
33, 0.7104674%
34, 0.6876141%
35, 0.6660473%
36, 0.6456614%
37, 0.6263619%
38, 0.6080642%
39, 0.5906923%
40, 0.5741777%
41, 0.5584585%
42, 0.5434785%
43, 0.5291867%
44, 0.5155369%
45, 0.5024867%
46, 0.4899975%
47, 0.4780338%
48, 0.4665631%
49, 0.4555557%
50, 0.444984%
51, 0.4348226%
52, 0.425048%
53, 0.4156387%
54, 0.4065745%
55, 0.3978368%
56, 0.3894082%
57, 0.3812727%
58, 0.3734151%
59, 0.3658216%
60, 0.3584789%
61, 0.3513749%
62, 0.3444982%
63, 0.3378379%
64, 0.3313841%
65, 0.3251273%
66, 0.3190585%
67, 0.3131695%
68, 0.3074524%
69, 0.3018997%
70, 0.2965044%
71, 0.2912601%
72, 0.2861603%
73, 0.2811993%
74, 0.2763714%
75, 0.2716713%
76, 0.2670941%
77, 0.2626349%
78, 0.2582893%
79, 0.254053%
80, 0.249922%
81, 0.2458922%
82, 0.2419601%
83, 0.2381222%
84, 0.2343751%
85, 0.2307155%
86, 0.2271406%
87, 0.2236474%
88, 0.2202331%
89, 0.216895%
90, 0.2136307%
91, 0.2104377%
92, 0.2073138%
93, 0.2042566%
94, 0.2012642%
95, 0.1983344%
96, 0.1954652%
97, 0.192655%
98, 0.1899017%
99, 0.1872038%
100, 0.1845596%
101, 0.1819674%
102, 0.1794259%
103, 0.1769334%
104, 0.1744886%
105, 0.1720901%
106, 0.1697367%
107, 0.1674271%
108, 0.16516%
109, 0.1629343%
110, 0.1607488%
111, 0.1586026%
112, 0.1564945%
113, 0.1544236%
114, 0.1523888%
115, 0.1503893%
116, 0.148424%
117, 0.1464922%
118, 0.144593%
119, 0.1427256%
120, 0.1408892%
121, 0.139083%
122, 0.1373062%
123, 0.1355583%
124, 0.1338384%
125, 0.1321459%
126, 0.1304802%
127, 0.1288406%
128, 0.1272265%
129, 0.1256373%
130, 0.1240725%
131, 0.1225314%
132, 0.1210137%
133, 0.1195186%
134, 0.1180458%
135, 0.1165947%
