0, 50%
1, 49.7032641%
2, 49.4082841%
3, 49.1150442%
4, 48.8235294%
5, 48.5337243%
6, 48.2456141%
7, 47.9591837%
8, 47.6744186%
9, 47.3913043%
10, 47.1098266%
11, 46.8299712%
12, 46.5517242%
13, 46.2750716%
14, 46%
15, 45.7264957%
16, 45.4545455%
17, 45.1841359%
18, 44.9152542%
19, 44.6478873%
20, 44.3820225%
21, 44.117647%
22, 43.8547486%
23, 43.5933148%
24, 43.3333333%
25, 43.0747923%
26, 42.8176795%
27, 42.5619835%
28, 42.3076923%
29, 42.0547945%
30, 41.8032787%
31, 41.5531335%
32, 41.3043478%
33, 41.0569106%
34, 40.8108108%
35, 40.5660377%
36, 40.3225806%
37, 40.0804289%
38, 39.8395721%
39, 39.6%
40, 39.3617021%
41, 39.1246684%
42, 38.8888888%
43, 38.6543535%
44, 38.4210526%
45, 38.1889764%
46, 37.9581152%
47, 37.7284595%
48, 37.5%
49, 37.2727272%
50, 37.0466321%
51, 36.8217054%
52, 36.5979381%
53, 36.3753213%
54, 36.1538461%
55, 35.9335038%
56, 35.7142857%
57, 35.4961832%
58, 35.2791878%
59, 35.0632911%
60, 34.8484848%
61, 34.6347606%
62, 34.4221105%
63, 34.2105263%
64, 34%
65, 33.7905237%
66, 33.5820895%
67, 33.3746898%
68, 33.1683168%
69, 32.962963%
70, 32.7586206%
71, 32.5552825%
72, 32.3529411%
73, 32.1515892%
74, 31.9512195%
75, 31.7518248%
76, 31.553398%
77, 31.3559322%
78, 31.1594202%
79, 30.9638554%
80, 30.7692307%
81, 30.5755395%
82, 30.3827751%
83, 30.1909308%
84, 29.9999999%
85, 29.8099762%
86, 29.6208531%
87, 29.4326241%
88, 29.245283%
89, 29.0588235%
90, 28.8732394%
91, 28.6885245%
92, 28.5046729%
93, 28.3216783%
94, 28.1395349%
95, 27.9582366%
96, 27.7777778%
97, 27.5981524%
98, 27.4193548%
99, 27.2413793%
100, 27.0642202%
101, 26.8878718%
102, 26.7123287%
103, 26.5375854%
104, 26.3636363%
105, 26.1904761%
106, 26.0180995%
107, 25.8465011%
108, 25.6756756%
109, 25.505618%
110, 25.3363228%
111, 25.1677852%
112, 25%
113, 24.8329621%
114, 24.6666666%
115, 24.5011086%
116, 24.3362831%
117, 24.1721854%
118, 24.0088105%
119, 23.8461538%
120, 23.6842105%
121, 23.5229759%
122, 23.3624454%
123, 23.2026143%
124, 23.0434782%
125, 22.8850325%
126, 22.7272727%
127, 22.5701943%
128, 22.4137931%
129, 22.2580645%
130, 22.1030043%
131, 21.9486081%
132, 21.7948718%
133, 21.641791%
134, 21.4893617%
135, 21.3375796%
136, 21.1864406%
137, 21.0359407%
138, 20.8860759%
139, 20.736842%
140, 20.5882353%
141, 20.4402515%
142, 20.292887%
143, 20.1461377%
144, 20%
145, 19.8544698%
146, 19.7095435%
147, 19.5652173%
148, 19.4214876%
149, 19.2783505%
150, 19.1358024%
151, 18.9938398%
152, 18.852459%
153, 18.7116564%
154, 18.5714285%
155, 18.4317719%
156, 18.2926829%
157, 18.1541582%
158, 18.0161943%
159, 17.8787878%
160, 17.7419354%
161, 17.6056338%
162, 17.4698795%
