0, 10.000003%
1, 9.3706321%
2, 8.8126674%
3, 8.3146089%
4, 7.8673006%
5, 7.4633614%
6, 7.0967758%
7, 6.7625914%
8, 6.4566943%
9, 6.1756386%
10, 5.9165166%
11, 5.6768569%
12, 5.4545464%
13, 5.2477669%
14, 5.0549459%
15, 4.874716%
16, 4.7058831%
17, 4.5473991%
18, 4.3983409%
19, 4.2578918%
20, 4.1253269%
21, 4.0000005%
22, 3.8813355%
23, 3.7688145%
24, 3.6619723%
25, 3.5603897%
26, 3.4636875%
27, 3.3715225%
28, 3.2835824%
29, 3.1995835%
30, 3.1192664%
31, 3.0423943%
32, 2.9687503%
33, 2.8981351%
34, 2.8303658%
35, 2.7652736%
36, 2.7027029%
37, 2.6425102%
38, 2.5845622%
39, 2.5287358%
40, 2.4749166%
41, 2.4229981%
42, 2.3728815%
43, 2.3244746%
44, 2.2776913%
45, 2.2324513%
46, 2.1886794%
47, 2.1463054%
48, 2.1052633%
49, 2.0654913%
50, 2.0269314%
51, 1.9895289%
52, 1.9532326%
53, 1.917994%
54, 1.8837676%
55, 1.8505105%
56, 1.8181819%
57, 1.7867436%
58, 1.7561593%
59, 1.7263946%
60, 1.6974171%
61, 1.6691958%
62, 1.6417017%
63, 1.6149069%
64, 1.5887851%
65, 1.5633113%
66, 1.5384616%
67, 1.5142134%
68, 1.4905451%
69, 1.4674362%
70, 1.444867%
71, 1.4228188%
72, 1.4012739%
73, 1.3802152%
74, 1.3596264%
75, 1.339492%
76, 1.319797%
77, 1.3005273%
78, 1.2816692%
79, 1.2632097%
80, 1.2451362%
81, 1.2274369%
82, 1.2101001%
83, 1.1931149%
84, 1.1764706%
85, 1.1601572%
86, 1.1441648%
87, 1.128484%
88, 1.1131059%
89, 1.0980218%
90, 1.0832233%
91, 1.0687023%
92, 1.0544512%
93, 1.0404624%
94, 1.0267289%
95, 1.0132436%
96, 1%
97, 0.9869915%
98, 0.974212%
99, 0.9616555%
100, 0.9493162%
101, 0.9371884%
102, 0.9252669%
103, 0.9135464%
104, 0.9020218%
105, 0.8906883%
106, 0.8795411%
107, 0.8685758%
108, 0.8577878%
109, 0.847173%
110, 0.8367271%
111, 0.8264463%
112, 0.8163265%
113, 0.8063641%
114, 0.7965554%
115, 0.7868969%
116, 0.7773851%
117, 0.7680168%
118, 0.7587887%
119, 0.7496977%
120, 0.7407407%
121, 0.7319149%
122, 0.7232173%
123, 0.7146452%
124, 0.7061958%
125, 0.6978667%
126, 0.6896552%
127, 0.6815588%
128, 0.6735751%
129, 0.6657019%
130, 0.6579367%
131, 0.6502775%
132, 0.6427221%
133, 0.6352683%
134, 0.6279142%
135, 0.6206577%
136, 0.6134969%
137, 0.60643%
138, 0.599455%
139, 0.5925703%
140, 0.585774%
141, 0.5790646%
142, 0.5724402%
143, 0.5658994%
144, 0.5594405%
145, 0.5530621%
146, 0.5467626%
147, 0.5405405%
148, 0.5343945%
149, 0.5283232%
150, 0.5223252%
151, 0.5163991%
152, 0.5105438%
153, 0.5047579%
154, 0.4990403%
155, 0.4933896%
156, 0.4878048%
157, 0.4822848%
158, 0.4768283%
159, 0.4714342%
160, 0.4661017%
161, 0.4608295%
162, 0.4556166%
163, 0.4504621%
164, 0.4453651%
165, 0.4403244%
166, 0.4353393%
167, 0.4304087%
168, 0.4255319%
169, 0.4207079%
170, 0.4159358%
171, 0.4112149%
172, 0.4065443%
173, 0.4019233%
174, 0.397351%
175, 0.3928266%
176, 0.3883495%
177, 0.3839188%
178, 0.3795339%
179, 0.3751941%
180, 0.3708987%
181, 0.3666469%
182, 0.3624382%
183, 0.3582718%
184, 0.3541472%
185, 0.3500637%
186, 0.3460207%
187, 0.3420176%
188, 0.3380539%
189, 0.3341288%
190, 0.330242%
191, 0.3263928%
192, 0.3225806%
193, 0.318805%
194, 0.3150654%
195, 0.3113613%
196, 0.3076923%
197, 0.3040577%
198, 0.3004572%
199, 0.2968902%
200, 0.2933563%
201, 0.289855%
202, 0.2863859%
203, 0.2829486%
204, 0.2795425%
205, 0.2761673%
206, 0.2728226%
207, 0.2695079%
208, 0.2662229%
209, 0.2629671%
210, 0.2597402%
211, 0.2565418%
212, 0.2533714%
213, 0.2502288%
214, 0.2471136%
215, 0.2440254%
216, 0.2409638%
217, 0.2379286%
218, 0.2349193%
219, 0.2319357%
220, 0.2289774%
221, 0.2260442%
222, 0.2231356%
223, 0.2202514%
224, 0.2173913%
225, 0.2145549%
226, 0.211742%
227, 0.2089523%
228, 0.2061855%
229, 0.2034413%
230, 0.2007195%
231, 0.1980198%
232, 0.1953418%
233, 0.1926854%
234, 0.1900503%
235, 0.1874362%
236, 0.1848428%
237, 0.18227%
238, 0.1797175%
239, 0.1771851%
240, 0.1746724%
241, 0.1721794%
242, 0.1697057%
243, 0.1672511%
244, 0.1648154%
245, 0.1623984%
246, 0.1599999%
247, 0.1576197%
248, 0.1552575%
249, 0.1529132%
250, 0.1505865%
251, 0.1482773%
252, 0.1459853%
253, 0.1437104%
254, 0.1414524%
255, 0.1392111%
256, 0.1369862%
257, 0.1347777%
258, 0.1325854%
259, 0.130409%
260, 0.1282483%
261, 0.1261034%
262, 0.1239738%
263, 0.1218596%
264, 0.1197604%
265, 0.1176763%
266, 0.1156069%
267, 0.1135522%
268, 0.1115119%
269, 0.109486%
270, 0.1074743%
271, 0.1054766%
272, 0.1034928%
273, 0.1015228%
274, 0.0995663%
275, 0.0976234%
276, 0.0956937%
277, 0.0937773%
278, 0.0918739%
279, 0.0899834%
280, 0.0881057%
281, 0.0862406%
282, 0.0843881%
283, 0.082548%
284, 0.0807202%
285, 0.0789046%
286, 0.0771009%
287, 0.0753092%
288, 0.0735294%
289, 0.0717611%
290, 0.0700045%
291, 0.0682593%
292, 0.0665255%
293, 0.0648029%
294, 0.0630914%
295, 0.061391%
296, 0.0597014%
297, 0.0580227%
298, 0.0563547%
299, 0.0546973%
300, 0.0530503%
301, 0.0514138%
302, 0.0497876%
303, 0.0481716%
304, 0.0465657%
305, 0.0449698%
306, 0.0433839%
307, 0.0418078%
308, 0.0402414%
309, 0.0386847%
310, 0.0371375%
311, 0.0355998%
312, 0.0340715%
313, 0.0325525%
314, 0.0310427%
315, 0.029542%
316, 0.0280504%
317, 0.0265678%
318, 0.025094%
319, 0.0236291%
320, 0.0221729%
321, 0.0207253%
322, 0.0192863%
323, 0.0178559%
324, 0.0164338%
325, 0.0150201%
326, 0.0136146%
327, 0.0122174%
328, 0.0108283%
329, 0.0094473%
330, 0.0080742%
331, 0.0067091%
332, 0.0053518%
333, 0.0040023%
334, 0.0026606%
335, 0.0013265%
336, 0%
336, 0%
0, 10.000003%
