0, 50%
1, 49.8511905%
2, 49.702381%
3, 49.5535715%
4, 49.404762%
5, 49.2559524%
6, 49.1071429%
7, 48.9583334%
8, 48.8095239%
9, 48.6607143%
10, 48.5119048%
11, 48.3630953%
12, 48.2142858%
13, 48.0654762%
14, 47.9166667%
15, 47.7678572%
16, 47.6190477%
17, 47.4702381%
18, 47.3214286%
19, 47.1726191%
20, 47.0238096%
21, 46.875%
22, 46.7261905%
23, 46.577381%
24, 46.4285715%
25, 46.279762%
26, 46.1309524%
27, 45.9821429%
28, 45.8333334%
29, 45.6845239%
30, 45.5357143%
31, 45.3869048%
32, 45.2380953%
33, 45.0892858%
34, 44.9404762%
35, 44.7916667%
36, 44.6428572%
37, 44.4940477%
38, 44.3452381%
39, 44.1964286%
40, 44.0476191%
41, 43.8988096%
42, 43.75%
43, 43.6011905%
44, 43.452381%
45, 43.3035715%
46, 43.154762%
47, 43.0059524%
48, 42.8571429%
49, 42.7083334%
50, 42.5595239%
51, 42.4107143%
52, 42.2619048%
53, 42.1130953%
54, 41.9642858%
55, 41.8154762%
56, 41.6666667%
57, 41.5178572%
58, 41.3690477%
59, 41.2202381%
60, 41.0714286%
61, 40.9226191%
62, 40.7738096%
63, 40.625%
64, 40.4761905%
65, 40.327381%
66, 40.1785715%
67, 40.029762%
68, 39.8809524%
69, 39.7321429%
70, 39.5833334%
71, 39.4345239%
72, 39.2857143%
73, 39.1369048%
74, 38.9880953%
75, 38.8392858%
76, 38.6904762%
77, 38.5416667%
78, 38.3928572%
79, 38.2440477%
80, 38.0952381%
81, 37.9464286%
82, 37.7976191%
83, 37.6488096%
84, 37.5%
85, 37.3511905%
86, 37.202381%
87, 37.0535715%
88, 36.904762%
89, 36.7559524%
90, 36.6071429%
91, 36.4583334%
92, 36.3095239%
93, 36.1607143%
94, 36.0119048%
95, 35.8630953%
96, 35.7142858%
97, 35.5654762%
98, 35.4166667%
99, 35.2678572%
100, 35.1190477%
101, 34.9702381%
102, 34.8214286%
103, 34.6726191%
104, 34.5238096%
105, 34.375%
106, 34.2261905%
107, 34.077381%
108, 33.9285715%
109, 33.779762%
110, 33.6309524%
111, 33.4821429%
112, 33.3333334%
113, 33.1845239%
114, 33.0357143%
