130, 52.5795413%
131, 52.549061%
132, 52.5190043%
133, 52.4893623%
134, 52.4601266%
135, 52.4312887%
136, 52.4028407%
137, 52.3747747%
138, 52.347083%
139, 52.3197583%
140, 52.2927932%
141, 52.2661807%
142, 52.239914%
143, 52.2139863%
144, 52.1883912%
145, 52.1631222%
146, 52.1381732%
147, 52.1135381%
148, 52.089211%
149, 52.0651863%
150, 52.0414583%
151, 52.0180215%
152, 51.9948706%
153, 51.9720005%
154, 51.9494059%
155, 51.9270821%
156, 51.9050241%
157, 51.8832272%
158, 51.8616869%
159, 51.8403985%
160, 51.8193578%
161, 51.7985604%
162, 51.7780022%
163, 51.7576789%
164, 51.7375867%
165, 51.7177216%
166, 51.6980797%
167, 51.6786574%
168, 51.659451%
169, 51.6404568%
170, 51.6216715%
171, 51.6030915%
172, 51.5847135%
173, 51.5665343%
174, 51.5485506%
175, 51.5307593%
176, 51.5131573%
177, 51.4957416%
178, 51.4785093%
179, 51.4614575%
180, 51.4445834%
181, 51.4278842%
182, 51.4113572%
183, 51.3949998%
184, 51.3788093%
185, 51.3627832%
186, 51.3469191%
187, 51.3312144%
188, 51.3156669%
189, 51.3002741%
190, 51.2850337%
191, 51.2699435%
192, 51.2550013%
193, 51.2402049%
194, 51.2255522%
195, 51.2110411%
196, 51.1966696%
197, 51.1824357%
198, 51.1683373%
199, 51.1543727%
200, 51.1405397%
201, 51.1268368%
202, 51.1132619%
203, 51.0998133%
204, 51.0864893%
205, 51.0732881%
206, 51.060208%
207, 51.0472475%
208, 51.0344048%
209, 51.0216783%
210, 51.0090665%
211, 50.9965679%
212, 50.9841809%
213, 50.971904%
214, 50.9597358%
215, 50.9476748%
216, 50.9357197%
217, 50.923869%
218, 50.9121213%
219, 50.9004754%
220, 50.88893%
221, 50.8774836%
222, 50.8661351%
223, 50.8548832%
224, 50.8437267%
225, 50.8326644%
226, 50.821695%
227, 50.8108174%
228, 50.8000306%
229, 50.7893332%
230, 50.7787243%
231, 50.7682027%
232, 50.7577674%
233, 50.7474173%
234, 50.7371514%
235, 50.7269686%
236, 50.7168679%
237, 50.7068484%
238, 50.696909%
239, 50.6870489%
240, 50.6772671%
241, 50.6675626%
242, 50.6579345%
243, 50.6483819%
244, 50.638904%
245, 50.6294999%
246, 50.6201687%
247, 50.6109095%
248, 50.6017216%
249, 50.5926042%
250, 50.5835563%
251, 50.5745772%
252, 50.5656662%
253, 50.5568225%
254, 50.5480453%
255, 50.5393338%
256, 50.5306873%
257, 50.5221052%
258, 50.5135866%
259, 50.5051309%
260, 50.4967374%
261, 50.4884054%
262, 50.4801343%
263, 50.4719233%
264, 50.4637718%
265, 50.4556792%
266, 50.4476448%
267, 50.439668%
268, 50.4317482%
269, 50.4238848%
270, 50.4160772%
271, 50.4083247%
272, 50.4006269%
273, 50.3929831%
274, 50.3853927%
275, 50.3778553%
276, 50.3703702%
277, 50.3629369%
278, 50.3555549%
279, 50.3482236%
280, 50.3409426%
281, 50.3337113%
282, 50.3265291%
283, 50.3193957%
284, 50.3123105%
285, 50.305273%
286, 50.2982828%
287, 50.2913393%
288, 50.2844421%
289, 50.2775907%
290, 50.2707848%
291, 50.2640237%
292, 50.2573072%
293, 50.2506347%
294, 50.2440058%
295, 50.2374201%
296, 50.2308772%
297, 50.2243766%
298, 50.217918%
299, 50.211501%
300, 50.205125%
301, 50.1987898%
302, 50.192495%
303, 50.1862402%
304, 50.1800249%
305, 50.1738489%
306, 50.1677117%
307, 50.161613%
308, 50.1555524%
309, 50.1495296%
310, 50.1435442%
311, 50.1375959%
312, 50.1316843%
313, 50.1258091%
314, 50.1199699%
315, 50.1141665%
316, 50.1083984%
317, 50.1026655%
318, 50.0969672%
319, 50.0913034%
320, 50.0856738%
321, 50.0800779%
322, 50.0745156%
323, 50.0689864%
324, 50.0634902%
325, 50.0580267%
326, 50.0525954%
327, 50.0471962%
328, 50.0418288%
329, 50.0364928%
330, 50.0311881%
331, 50.0259143%
332, 50.0206711%
333, 50.0154584%
334, 50.0102758%
335, 50.0051231%
336, 49.9999999%
336, 50%
211, 51%
152, 52%
118, 53%
95, 54%
79, 55%
68, 56%
59, 57%
51, 58%
45, 59%
41, 60%
36, 61%
33, 62%
30, 63%
27, 64%
25, 65%
23, 66%
21, 67%
19, 68%
18, 69%
16, 70%
15, 71%
14, 72%
13, 73%
12, 74%
11, 75%
10, 76%
9, 78%
8, 79%
7, 81%
6, 82%
5, 84%
4, 86%
3, 89%
2, 92%
1, 95%
0, 98%
