1209598, 2%
7334, 3%
3600, 4%
2350, 5%
1724, 6%
1349, 7%
1098, 8%
919, 9%
784, 10%
680, 11%
596, 12%
528, 13%
471, 14%
423, 15%
381, 16%
345, 17%
314, 18%
286, 19%
262, 20%
240, 21%
220, 22%
202, 23%
186, 24%
171, 25%
157, 26%
144, 27%
133, 28%
122, 29%
112, 30%
103, 31%
94, 32%
86, 33%
78, 34%
71, 35%
65, 36%
58, 37%
52, 38%
47, 39%
41, 40%
36, 41%
31, 42%
27, 43%
22, 44%
18, 45%
14, 46%
10, 47%
7, 48%
3, 49%
0, 50%
